url,chemical_name,numericals
http://www.industrialchemistry.org/PDF/r14414.pdf,Acid Brown 105,"[8003-78-9],[232-324-5]"
http://www.industrialchemistry.org/PDF/r17341.pdf,Acid Brown 106,"[61724-11-6],[85631-85-2]"
http://www.industrialchemistry.org/PDF/r15787.pdf,Acid Brown 123,[6473-04-7]
http://www.industrialchemistry.org/PDF/r17337.pdf,Acid Brown 126,[12217-25-3]
http://www.industrialchemistry.org/PDF/r10546.pdf,Acid Brown 13,[6373-79-1]
http://www.industrialchemistry.org/PDF/r7886.pdf,Acid Brown 14,[5850-16-8]
http://www.industrialchemistry.org/PDF/r17338.pdf,Acid Brown 188,"[12219-57-7],[71949-32-1]"
http://www.industrialchemistry.org/PDF/r14909.pdf,Acid Brown 2,[3626-41-3]
http://www.industrialchemistry.org/PDF/r15789.pdf,Acid Brown 216,[8007-63-4]
http://www.industrialchemistry.org/PDF/r17034.pdf,Acid Brown 227,[70236-41-8]
http://www.industrialchemistry.org/PDF/r17332.pdf,Acid Brown 237,"[68966-90-5],[71872-21-4]"
http://www.industrialchemistry.org/PDF/r10547.pdf,Acid Brown 248,[12239-00-8]
http://www.industrialchemistry.org/PDF/r17331.pdf,Acid Brown 289,[52587-68-5]
http://www.industrialchemistry.org/PDF/r17330.pdf,Acid Brown 290,"[12234-74-1],[85392-59-2]"
http://www.industrialchemistry.org/PDF/r17335.pdf,Acid Brown 298,"[12234-78-5],[70236-62-3]"
http://www.industrialchemistry.org/PDF/r17340.pdf,Acid Brown 348,"[6487-05-4],[72827-72-6]"
http://www.industrialchemistry.org/PDF/r17339.pdf,Acid Brown 349,[72827-73-7]
http://www.industrialchemistry.org/PDF/r17333.pdf,Acid Brown 365,[69943-66-4]
http://www.industrialchemistry.org/PDF/r17327.pdf,Acid Brown 4,[5858-51-5]
http://www.industrialchemistry.org/PDF/r17329.pdf,Acid Brown 402,"[127830-16-4],[85959-76-8]"
http://www.industrialchemistry.org/PDF/r15948.pdf,Acid Brown 436,[84788-14-7]
http://www.industrialchemistry.org/PDF/r17336.pdf,Acid Brown 50,[73507-67-2]
http://www.industrialchemistry.org/PDF/r17334.pdf,Acid Brown 58,"[12269-87-3],[70210-34-3]"
http://www.industrialchemistry.org/PDF/r14910.pdf,Acid Brown 75,[8011-86-7]
http://www.industrialchemistry.org/PDF/r14912.pdf,Acid Brown 83,[13011-68-2]
http://www.industrialchemistry.org/PDF/r14913.pdf,Acid Brown 85,NA
http://www.industrialchemistry.org/PDF/r17328.pdf,Acid Brown 98,"[12269-88-4],[72479-34-6]"
http://www.industrialchemistry.org/PDF/r7889.pdf,Acid Green 1,[19381-50-1]
http://www.industrialchemistry.org/PDF/r17349.pdf,Acid Green 111,[79135-92-5]
http://www.industrialchemistry.org/PDF/r14908.pdf,Acid Green 12,[10241-21-1]
http://www.industrialchemistry.org/PDF/r7890.pdf,Acid Green 16,"[12768-78-4],[3087-16-9]"
http://www.industrialchemistry.org/PDF/r7891.pdf,Acid Green 19,[5850-34-0]
http://www.industrialchemistry.org/PDF/r7892.pdf,Acid Green 20,[5850-39-5]
http://www.industrialchemistry.org/PDF/r7893.pdf,Acid Green 25,[4403-90-1]
http://www.industrialchemistry.org/PDF/r10539.pdf,Acid Green 27,[6408-57-7]
http://www.industrialchemistry.org/PDF/r17348.pdf,Acid Green 28,"[12217-29-7],[71927-89-4],[73398-32-0]"
http://www.industrialchemistry.org/PDF/r7894.pdf,Acid Green 3,[4680-78-8]
http://www.industrialchemistry.org/PDF/r15991.pdf,Acid Green 40,"[12768-78-4],[71720-84-8]"
http://www.industrialchemistry.org/PDF/r16198.pdf,Acid Green 40:1,[70161-19-2]
http://www.industrialchemistry.org/PDF/r14415.pdf,Acid Green 41,[4430-16-4]
http://www.industrialchemistry.org/PDF/r7895.pdf,Acid Green 5,[5141-20-8]
http://www.industrialchemistry.org/PDF/r239.pdf,Acid Green 50,[3087-16-9]
http://www.industrialchemistry.org/PDF/r17350.pdf,Acid Green 68:1,"[73309-49-6],[84878-17-1]"
http://www.industrialchemistry.org/PDF/r15953.pdf,Acid Green 73,"[12219-93-1],[72403-66-8]"
http://www.industrialchemistry.org/PDF/r17351.pdf,Acid Green 84,[97375-18-3]
http://www.industrialchemistry.org/PDF/r7897.pdf,Acid Green 9,[4857-81-2]
http://www.industrialchemistry.org/PDF/r7898.pdf,Acid Orange 10,[1936-15-8]
http://www.industrialchemistry.org/PDF/r16988.pdf,Acid Orange 116,[12220-10-9]
http://www.industrialchemistry.org/PDF/r15790.pdf,Acid Orange 12,[1934-20-9]
http://www.industrialchemistry.org/PDF/r15576.pdf,Acid Orange 137,"[15139-76-1],[53060-70-1]"
http://www.industrialchemistry.org/PDF/r14890.pdf,Acid Orange 14,[5859-00-7]
http://www.industrialchemistry.org/PDF/r16986.pdf,Acid Orange 152,[71838-37-4]
http://www.industrialchemistry.org/PDF/r17344.pdf,Acid Orange 154,"[133556-24-8],[56819-40-0]"
http://www.industrialchemistry.org/PDF/r17433.pdf,Acid Orange 156,"[68555-86-2],[72827-75-9]"
http://www.industrialchemistry.org/PDF/r17038.pdf,Acid Orange 162,[73612-40-5]
http://www.industrialchemistry.org/PDF/r17343.pdf,Acid Orange 165,"[77907-16-5],[85030-26-8]"
http://www.industrialchemistry.org/PDF/r14891.pdf,Acid Orange 17,[52749-23-2]
http://www.industrialchemistry.org/PDF/r7900.pdf,Acid Orange 19,[3058-98-8]
http://www.industrialchemistry.org/PDF/r11747.pdf,Acid Orange 20,[523-44-4]
http://www.industrialchemistry.org/PDF/r7901.pdf,Acid Orange 24,"[1320-07-6],[6371-84-2],[228-900-0]"
http://www.industrialchemistry.org/PDF/r3636.pdf,Acid Orange 3,"[6373-74-6],[228-921-5]"
http://www.industrialchemistry.org/PDF/r17345.pdf,Acid Orange 33,"[12217-33-3],[6507-77-3],[93919-33-6]"
http://www.industrialchemistry.org/PDF/r14560.pdf,Acid Orange 5,"[554-73-4],[209-071-4]"
http://www.industrialchemistry.org/PDF/r7902.pdf,Acid Orange 51,[8003-88-1]
http://www.industrialchemistry.org/PDF/r14416.pdf,Acid Orange 52,"[547-58-0],[208-925-3]"
http://www.industrialchemistry.org/PDF/r14417.pdf,Acid Orange 56,[6470-20-8]
http://www.industrialchemistry.org/PDF/r14889.pdf,Acid Orange 6,"[547-57-9],[208-924-8]"
http://www.industrialchemistry.org/PDF/r7903.pdf,Acid Orange 60,[30112-70-0]
http://www.industrialchemistry.org/PDF/r14892.pdf,Acid Orange 61,[6408-33-9]
http://www.industrialchemistry.org/PDF/r10527.pdf,Acid Orange 67,[12220-06-3]
http://www.industrialchemistry.org/PDF/r7904.pdf,Acid Orange 7,"[15782-04-4],[633-96-5]"
http://www.industrialchemistry.org/PDF/r3543.pdf,Acid Orange 74,[10127-27-2]
http://www.industrialchemistry.org/PDF/r7905.pdf,Acid Orange 8,[5850-86-2]
http://www.industrialchemistry.org/PDF/r17346.pdf,Acid Orange 80,"[12239-05-3],[12643-06-0],[67109-27-7]"
http://www.industrialchemistry.org/PDF/r17037.pdf,Acid Orange 86,[51147-75-2]
http://www.industrialchemistry.org/PDF/r17347.pdf,Acid Orange 94,"[61724-28-5],[70161-18-1]"
http://www.industrialchemistry.org/PDF/r231.pdf,Acid Red 1,"[3734-67-6],[223-098-9]"
http://www.industrialchemistry.org/PDF/r14899.pdf,Acid Red 106,[6844-74-2]
http://www.industrialchemistry.org/PDF/r16190.pdf,Acid Red 111,[6358-57-2]
http://www.industrialchemistry.org/PDF/r15940.pdf,Acid Red 118,"[12217-35-5],[83027-46-7]"
http://www.industrialchemistry.org/PDF/r10528.pdf,Acid Red 119,[12220-20-1]
http://www.industrialchemistry.org/PDF/r7907.pdf,Acid Red 13,[2302-96-7]
http://www.industrialchemistry.org/PDF/r17360.pdf,Acid Red 131,"[12234-99-0],[70210-37-6]"
http://www.industrialchemistry.org/PDF/r14419.pdf,Acid Red 134,[6459-69-4]
http://www.industrialchemistry.org/PDF/r7908.pdf,Acid Red 137,"[6222-63-5],[228-307-7]"
http://www.industrialchemistry.org/PDF/r7909.pdf,Acid Red 138,"[15792-43-5],[239-893-9]"
http://www.industrialchemistry.org/PDF/r228.pdf,Acid Red 14,"[3567-69-9],[84238-07-3]"
http://www.industrialchemistry.org/PDF/r14900.pdf,Acid Red 145,[6598-62-5]
http://www.industrialchemistry.org/PDF/r7911.pdf,Acid Red 151,[6406-56-0]
http://www.industrialchemistry.org/PDF/r14420.pdf,Acid Red 154,[6507-79-5]
http://www.industrialchemistry.org/PDF/r17352.pdf,Acid Red 163,[13421-53-9]
http://www.industrialchemistry.org/PDF/r14895.pdf,Acid Red 17,[5858-33-3]
http://www.industrialchemistry.org/PDF/r3545.pdf,Acid Red 179,[6408-34-0]
http://www.industrialchemistry.org/PDF/r229.pdf,Acid Red 18,[2611-82-7]
http://www.industrialchemistry.org/PDF/r14629.pdf,Acid Red 182,NA
http://www.industrialchemistry.org/PDF/r10536.pdf,Acid Red 183,[6408-31-7]
http://www.industrialchemistry.org/PDF/r14901.pdf,Acid Red 184,[6370-15-6]
http://www.industrialchemistry.org/PDF/r7912.pdf,Acid Red 186,[52677-44-8]
http://www.industrialchemistry.org/PDF/r15943.pdf,Acid Red 195,"[12220-24-5],[68541-72-0]"
http://www.industrialchemistry.org/PDF/r15946.pdf,Acid Red 213,[58302-43-5]
http://www.industrialchemistry.org/PDF/r17362.pdf,Acid Red 226,"[12269-99-7],[69882-08-2],[73507-65-0]"
http://www.industrialchemistry.org/PDF/r10529.pdf,Acid Red 249,[6416-66-6]
http://www.industrialchemistry.org/PDF/r17042.pdf,Acid Red 251,[70247-76-6]
http://www.industrialchemistry.org/PDF/r17359.pdf,Acid Red 252,"[61724-40-1],[70209-97-1]"
http://www.industrialchemistry.org/PDF/r17355.pdf,Acid Red 260,"[12239-07-5],[52333-30-9]"
http://www.industrialchemistry.org/PDF/r7916.pdf,Acid Red 266,[57741-47-6]
http://www.industrialchemistry.org/PDF/r230.pdf,Acid Red 27,[915-67-3]
http://www.industrialchemistry.org/PDF/r16987.pdf,Acid Red 278,[71819-56-2]
http://www.industrialchemistry.org/PDF/r7918.pdf,Acid Red 296,[38833-00-0]
http://www.industrialchemistry.org/PDF/r15941.pdf,Acid Red 299,"[12220-29-0],[67674-28-6]"
http://www.industrialchemistry.org/PDF/r10537.pdf,Acid Red 308,[12220-36-9]
http://www.industrialchemistry.org/PDF/r17358.pdf,Acid Red 315,"[12220-47-2],[70209-87-9]"
http://www.industrialchemistry.org/PDF/r14896.pdf,Acid Red 33,[3567-66-6]
http://www.industrialchemistry.org/PDF/r7920.pdf,Acid Red 337,[67786-14-5]
http://www.industrialchemistry.org/PDF/r14897.pdf,Acid Red 35,"[6441-93-6],[229-231-7]"
http://www.industrialchemistry.org/PDF/r16994.pdf,Acid Red 361,"[32846-21-2],[61931-22-4]"
http://www.industrialchemistry.org/PDF/r7922.pdf,Acid Red 37,[6360-07-2]
http://www.industrialchemistry.org/PDF/r14695.pdf,Acid Red 374,[6507-78-4]
http://www.industrialchemistry.org/PDF/r17434.pdf,Acid Red 4,[5858-39-9]
http://www.industrialchemistry.org/PDF/r17354.pdf,Acid Red 405,[83833-37-8]
http://www.industrialchemistry.org/PDF/r17361.pdf,Acid Red 407,"[146103-68-6],[72017-66-4]"
http://www.industrialchemistry.org/PDF/r7924.pdf,Acid Red 42,[6245-60-9]
http://www.industrialchemistry.org/PDF/r14898.pdf,Acid Red 44,[2766-77-0]
http://www.industrialchemistry.org/PDF/r242.pdf,Acid Red 51,[16423-68-0]
http://www.industrialchemistry.org/PDF/r7925.pdf,Acid Red 52,[3520-42-1]
http://www.industrialchemistry.org/PDF/r7926.pdf,Acid Red 57,[12217-34-4]
http://www.industrialchemistry.org/PDF/r14894.pdf,Acid Red 6,[6245-59-6]
http://www.industrialchemistry.org/PDF/r15999.pdf,Acid Red 66,[4196-99-0]
http://www.industrialchemistry.org/PDF/r17435.pdf,Acid Red 73,[5413-75-2]
http://www.industrialchemistry.org/PDF/r14423.pdf,Acid Red 82,[2611-80-5]
http://www.industrialchemistry.org/PDF/r384.pdf,eosine,[17372-87-1]
http://www.industrialchemistry.org/PDF/r7930.pdf,Acid Red 88,[1658-56-6]
http://www.industrialchemistry.org/PDF/r14968.pdf,Solvent Red 48,"[13473-26-2],[18472-87-2]"
http://www.industrialchemistry.org/PDF/r13071.pdf,rose bengal,[11121-48-5]
http://www.industrialchemistry.org/PDF/r15578.pdf,Acid Red 95,[33239-19-9]
http://www.industrialchemistry.org/PDF/r7931.pdf,Acid Red 97,"[10169-02-5],[233-439-3]"
http://www.industrialchemistry.org/PDF/r3507.pdf,Acid Violet 1,[6441-91-4]
http://www.industrialchemistry.org/PDF/r17363.pdf,Acid Violet 109,"[12220-63-2],[72391-23-2]"
http://www.industrialchemistry.org/PDF/r17364.pdf,Acid Violet 14,[4404-39-1]
http://www.industrialchemistry.org/PDF/r7936.pdf,Acid Violet 3,"[1681-60-3],[216-859-1]"
http://www.industrialchemistry.org/PDF/r15793.pdf,Acid Violet 30,[6252-75-1]
http://www.industrialchemistry.org/PDF/r14425.pdf,Acid Violet 42,[6408-73-7]
http://www.industrialchemistry.org/PDF/r14426.pdf,Acid Violet 43,[4430-18-6]
http://www.industrialchemistry.org/PDF/r16191.pdf,Acid Violet 48,"[12220-51-8],[72243-90-4]"
http://www.industrialchemistry.org/PDF/r16030.pdf,Acid Violet 54,"[11097-74-8],[70210-05-8]"
http://www.industrialchemistry.org/PDF/r17365.pdf,Acid Violet 56,[6408-02-2]
http://www.industrialchemistry.org/PDF/r10932.pdf,Acid Violet 58,[6407-99-4]
http://www.industrialchemistry.org/PDF/r15792.pdf,Acid Violet 62,[6459-63-8]
http://www.industrialchemistry.org/PDF/r7938.pdf,Acid Violet 7,"[4321-69-1],[224-352-1]"
http://www.industrialchemistry.org/PDF/r7939.pdf,Acid Violet 78,[50525-58-1]
http://www.industrialchemistry.org/PDF/r10933.pdf,Acid Violet 80,[12235-17-5]
http://www.industrialchemistry.org/PDF/r7492.pdf,Solvent Violet 10,NA
http://www.industrialchemistry.org/PDF/r14427.pdf,Acid Violet 90,[6408-29-3]
http://www.industrialchemistry.org/PDF/r14878.pdf,Acid Yellow 1,"[846-70-8],[212-690-2]"
http://www.industrialchemistry.org/PDF/r14880.pdf,Acid Yellow 11,[6359-82-6]
http://www.industrialchemistry.org/PDF/r17367.pdf,Acid Yellow 110,"[12220-74-5],[72479-28-8]"
http://www.industrialchemistry.org/PDF/r17044.pdf,Acid Yellow 116,[70247-74-4]
http://www.industrialchemistry.org/PDF/r14886.pdf,Acid Yellow 117,[6459-70-7]
http://www.industrialchemistry.org/PDF/r14523.pdf,Solvent Orange 45,"[13011-62-6],[71566-26-2]"
http://www.industrialchemistry.org/PDF/r10549.pdf,Solvent Yellow 21,"[12220-52-9],[5601-29-6]"
http://www.industrialchemistry.org/PDF/r7941.pdf,Acid Yellow 127,[73384-78-8]
http://www.industrialchemistry.org/PDF/r17436.pdf,Acid Yellow 128,"[51053-43-1],[72496-88-9]"
http://www.industrialchemistry.org/PDF/r14430.pdf,Acid Yellow 135,[12235-21-1]
http://www.industrialchemistry.org/PDF/r17045.pdf,Acid Yellow 137,[34664-47-6]
http://www.industrialchemistry.org/PDF/r14562.pdf,Acid Yellow 14,[6359-97-3]
http://www.industrialchemistry.org/PDF/r14563.pdf,Acid Yellow 151,[12715-61-6]
http://www.industrialchemistry.org/PDF/r17375.pdf,Acid Yellow 158,"[12220-84-7],[72259-17-7]"
http://www.industrialchemistry.org/PDF/r17366.pdf,Acid Yellow 159,"[12235-22-2],[68959-01-3],[273-387-9]"
http://www.industrialchemistry.org/PDF/r17368.pdf,Acid Yellow 169,"[12220-88-1],[70247-68-6]"
http://www.industrialchemistry.org/PDF/r235.pdf,Acid Yellow 17,[6359-98-4]
http://www.industrialchemistry.org/PDF/r14887.pdf,Acid Yellow 172,[15792-51-5]
http://www.industrialchemistry.org/PDF/r17372.pdf,Acid Yellow 184,"[61968-07-8],[70267-73-1]"
http://www.industrialchemistry.org/PDF/r10550.pdf,Acid Yellow 19,[12220-64-3]
http://www.industrialchemistry.org/PDF/r17371.pdf,Acid Yellow 194,"[61814-52-6],[85959-73-5]"
http://www.industrialchemistry.org/PDF/r14558.pdf,Acid Yellow 199,[70865-20-2]
http://www.industrialchemistry.org/PDF/r7943.pdf,Acid Yellow 200,[6359-95-1]
http://www.industrialchemistry.org/PDF/r16985.pdf,Acid Yellow 219,[71819-57-3]
http://www.industrialchemistry.org/PDF/r14888.pdf,Acid Yellow 220,[71603-79-7]
http://www.industrialchemistry.org/PDF/r234.pdf,tartrazine,"[12225-21-7],[1934-21-0]"
http://www.industrialchemistry.org/PDF/r17370.pdf,Acid Yellow 236,"[77907-21-2],[84962-50-5]"
http://www.industrialchemistry.org/PDF/r11757.pdf,Acid Yellow 25,[6359-85-9]
http://www.industrialchemistry.org/PDF/r17046.pdf,Acid Yellow 250,[93859-32-6]
http://www.industrialchemistry.org/PDF/r14882.pdf,Acid Yellow 27,[1934-22-1]
http://www.industrialchemistry.org/PDF/r10526.pdf,Acid Yellow 29,[6359-91-7]
http://www.industrialchemistry.org/PDF/r243.pdf,Acid Yellow 3,"[8004-92-0],[95193-83-2]"
http://www.industrialchemistry.org/PDF/r14883.pdf,Acid Yellow 34,[6359-90-6]
http://www.industrialchemistry.org/PDF/r7944.pdf,Acid Yellow 36,[587-98-4]
http://www.industrialchemistry.org/PDF/r14431.pdf,Acid Yellow 38,[13390-47-1]
http://www.industrialchemistry.org/PDF/r7945.pdf,Acid Yellow 40,[6372-96-9]
http://www.industrialchemistry.org/PDF/r7946.pdf,Acid Yellow 42,[6375-55-9]
http://www.industrialchemistry.org/PDF/r14432.pdf,Acid Yellow 44,[2429-76-7]
http://www.industrialchemistry.org/PDF/r14433.pdf,Acid Yellow 49,[12239-15-5]
http://www.industrialchemistry.org/PDF/r14564.pdf,Acid Yellow 5,[1324-04-5]
http://www.industrialchemistry.org/PDF/r7947.pdf,Acid Yellow 54,[10127-05-6]
http://www.industrialchemistry.org/PDF/r17373.pdf,Acid Yellow 56,[6548-24-9]
http://www.industrialchemistry.org/PDF/r14884.pdf,Acid Yellow 61,[12217-38-8]
http://www.industrialchemistry.org/PDF/r7948.pdf,Acid Yellow 65,[6408-90-8]
http://www.industrialchemistry.org/PDF/r14879.pdf,Acid Yellow 7,[2391-30-2]
http://www.industrialchemistry.org/PDF/r14885.pdf,Acid Yellow 72,[52584-47-1]
http://www.industrialchemistry.org/PDF/r3618.pdf,fluorescein,"[2321-07-5],[518-47-8]"
http://www.industrialchemistry.org/PDF/r10551.pdf,Acid Yellow 76,[6359-88-2]
http://www.industrialchemistry.org/PDF/r3544.pdf,Solvent Yellow 19,[10343-55-2]
http://www.industrialchemistry.org/PDF/r6762.pdf,methyl stearate,[112-61-8]
http://www.industrialchemistry.org/PDF/r5334.pdf,"bis[O-ethyl-(3,5-di-t-butyl-4-hydroxybenzyl)phosphonic acid], calcium salt",[65140-91-2]
http://www.industrialchemistry.org/PDF/r5335.pdf,"bis[O-ethyl-(3,5-di-t-butyl-4-hydroxybenzyl)phosphonic acid], nickel salt",[30947-30-9]
http://www.industrialchemistry.org/PDF/r2178.pdf,acifluorfen,[50594-66-6]
http://www.industrialchemistry.org/PDF/r13081.pdf,acitretin,[55079-83-9]
http://www.industrialchemistry.org/PDF/r12453.pdf,NA,"[57576-44-0],[75443-99-1]"
http://www.industrialchemistry.org/PDF/r11661.pdf,aclonifen,[74070-46-5]
http://www.industrialchemistry.org/PDF/r4221.pdf,acrylic rubber,NA
http://www.industrialchemistry.org/PDF/r2358.pdf,acrylonitrile,[107-13-1]
http://www.industrialchemistry.org/PDF/r12310.pdf,acrinathrin,[101007-06-1]
http://www.industrialchemistry.org/PDF/r12850.pdf,acrivastine,[87848-99-5]
http://www.industrialchemistry.org/PDF/r12454.pdf,rosoxacin,[40034-42-2]
http://www.industrialchemistry.org/PDF/r5073.pdf,acrylamide,[79-06-1]
http://www.industrialchemistry.org/PDF/r6289.pdf,"acrylamide copolymers, cationic",NA
http://www.industrialchemistry.org/PDF/r6099.pdf,acrylamide-sodium acrylate copolymers,NA
http://www.industrialchemistry.org/PDF/r12056.pdf,"ethylene-ethyl acrylate copolymers, 18-23% ethyl acrylate",NA
http://www.industrialchemistry.org/PDF/r13670.pdf,acrylic acid-maleic anhydride copolymers,NA
http://www.industrialchemistry.org/PDF/r10201.pdf,2-phenoxyethyl acrylate,"[48145-04-6],[256-360-6]"
http://www.industrialchemistry.org/PDF/r9335.pdf,glycidyl acrylate,[106-90-1]
http://www.industrialchemistry.org/PDF/r7967.pdf,allyl acrylate,[999-55-3]
http://www.industrialchemistry.org/PDF/r9162.pdf,cyclohexyl acrylate,[3066-71-5]
http://www.industrialchemistry.org/PDF/r10993.pdf,dipropylene glycol diacrylate,"[57472-68-1],[260-754-3]"
http://www.industrialchemistry.org/PDF/r2935.pdf,ethyl acrylate,[140-88-5]
http://www.industrialchemistry.org/PDF/r7964.pdf,glycerol propoxylate triacrylate,NA
http://www.industrialchemistry.org/PDF/r9419.pdf,isobornyl acrylate,[5888-33-5]
http://www.industrialchemistry.org/PDF/r5078.pdf,isobutyl acrylate,[106-63-8]
http://www.industrialchemistry.org/PDF/r11430.pdf,isodecyl acrylate,[1330-61-6]
http://www.industrialchemistry.org/PDF/r14210.pdf,isooctyl acrylate,[29590-42-9]
http://www.industrialchemistry.org/PDF/r861.pdf,methyl acrylate,"[96-33-3],[5.5]"
http://www.industrialchemistry.org/PDF/r11431.pdf,neopentyl glycol diacrylate,[2223-82-7]
http://www.industrialchemistry.org/PDF/r11069.pdf,pentaerythritol tetraacrylate,[4986-89-4]
http://www.industrialchemistry.org/PDF/r9614.pdf,pentaerythritol triacrylate,[3524-68-3]
http://www.industrialchemistry.org/PDF/r14169.pdf,perfluoroalkyl acrylates,[85631-54-5]
http://www.industrialchemistry.org/PDF/r14066.pdf,stearyl acrylate,[4813-57-4]
http://www.industrialchemistry.org/PDF/r11834.pdf,tetraethylene glycol diacrylate,"[17831-71-9],[241-789-3]"
http://www.industrialchemistry.org/PDF/r9778.pdf,tetrahydrofurfuryl acrylate,"[2399-48-6],[219-268-7]"
http://www.industrialchemistry.org/PDF/r10078.pdf,trimethylolpropane triacrylate,[15625-89-5]
http://www.industrialchemistry.org/PDF/r6836.pdf,tripropylene glycol diacrylate,NA
http://www.industrialchemistry.org/PDF/r1468.pdf,polyacrylonitrile,[25014-41-9]
http://www.industrialchemistry.org/PDF/r12060.pdf,"acrylic resins, amidated",NA
http://www.industrialchemistry.org/PDF/r12059.pdf,"acrylic resins, carboxylated",NA
http://www.industrialchemistry.org/PDF/r4278.pdf,"acrylic resins, hydroxylated",NA
http://www.industrialchemistry.org/PDF/r5084.pdf,"acrylic resins, latex",NA
http://www.industrialchemistry.org/PDF/r12058.pdf,"acrylic resins, solvent-based",NA
http://www.industrialchemistry.org/PDF/r660.pdf,acryloyl chloride,"[814-68-6],[212-399-0]"
http://www.industrialchemistry.org/PDF/r10442.pdf,ammonium cumene sulfonate,[37475-88-0]
http://www.industrialchemistry.org/PDF/r12534.pdf,NA,[9002-60-2]
http://www.industrialchemistry.org/PDF/r12455.pdf,NA,[50-76-0]
http://www.industrialchemistry.org/PDF/r5998.pdf,"charcoal, activated",NA
